"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N"
"1400000US25023520201","Census Tract 5202.01, Plymouth County, Massachusetts","4079","161","3918","3681","3383","91","0","112","1","94","237","224","17","23","23","3","140","2","3","0","10","0","0","0","0","2","1","11","2","2","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023520202","Census Tract 5202.02, Plymouth County, Massachusetts","6129","242","5887","5581","4963","315","6","172","6","119","306","289","44","28","39","5","134","3","4","0","25","2","0","0","1","4","0","13","3","2","0","3","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023521101","Census Tract 5211.01, Plymouth County, Massachusetts","4740","150","4590","4400","4166","106","5","63","0","60","190","183","34","33","16","1","60","2","2","2","32","0","0","1","0","0","0","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023521102","Census Tract 5211.02, Plymouth County, Massachusetts","3344","118","3226","3052","2814","122","0","54","0","62","174","154","12","39","14","1","69","6","1","0","12","0","0","0","0","0","0","20","1","0","0","18","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023521201","Census Tract 5212.01, Plymouth County, Massachusetts","3097","151","2946","2741","2482","144","5","44","0","66","205","192","21","40","13","2","80","2","2","0","31","0","0","0","0","1","0","9","0","0","0","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023521202","Census Tract 5212.02, Plymouth County, Massachusetts","3940","119","3821","3670","3546","63","2","42","2","15","151","143","19","33","19","2","50","7","0","0","12","0","0","0","0","1","0","8","0","1","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023522101","Census Tract 5221.01, Plymouth County, Massachusetts","4601","105","4496","4316","4152","44","2","48","0","70","180","162","15","25","24","1","80","0","1","0","15","0","0","0","1","0","0","18","7","1","0","6","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023522102","Census Tract 5221.02, Plymouth County, Massachusetts","6038","100","5938","5747","5597","46","0","57","0","47","191","183","22","41","10","0","86","2","0","0","18","0","0","0","1","0","3","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023523100","Census Tract 5231, Plymouth County, Massachusetts","3261","103","3158","2990","2817","94","8","33","1","37","168","157","37","37","14","0","45","4","0","0","16","0","0","0","0","1","3","10","0","0","0","4","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US25023523201","Census Tract 5232.01, Plymouth County, Massachusetts","2998","50","2948","2781","2616","113","2","15","1","34","167","158","19","39","21","0","49","1","0","0","28","0","0","0","0","1","0","7","1","0","0","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023523203","Census Tract 5232.03, Plymouth County, Massachusetts","4426","119","4307","4160","4035","47","2","42","0","34","147","135","24","18","9","1","62","0","1","0","20","0","0","0","0","0","0","7","0","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023523204","Census Tract 5232.04, Plymouth County, Massachusetts","3755","95","3660","3502","3309","128","8","36","1","20","158","147","17","31","20","0","50","0","0","0","24","0","0","2","0","0","3","11","5","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023524101","Census Tract 5241.01, Plymouth County, Massachusetts","3381","99","3282","3101","2906","120","3","50","0","22","181","157","28","7","22","2","50","0","0","0","47","0","0","0","0","1","0","22","0","0","0","20","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023524102","Census Tract 5241.02, Plymouth County, Massachusetts","4326","152","4174","3989","3791","128","9","32","1","28","185","172","25","27","23","0","61","2","1","0","31","0","0","0","0","0","2","13","1","0","0","9","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023525101","Census Tract 5251.01, Plymouth County, Massachusetts","7314","293","7021","6673","6031","377","3","203","0","59","348","327","60","63","37","2","100","9","2","0","52","0","0","2","0","0","0","20","4","0","0","11","2","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"1400000US25023525104","Census Tract 5251.04, Plymouth County, Massachusetts","6765","145","6620","6349","5922","252","11","90","0","74","271","252","62","48","23","1","68","2","0","0","47","0","0","0","0","0","1","19","6","1","1","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023525204","Census Tract 5252.04, Plymouth County, Massachusetts","3934","119","3815","3596","3327","167","2","71","0","29","219","193","39","16","43","0","58","0","0","0","36","0","0","0","0","0","1","26","10","4","0","7","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023526100","Census Tract 5261, Plymouth County, Massachusetts","7749","143","7606","7367","7187","66","16","30","2","66","239","219","35","63","27","3","72","2","0","0","16","0","0","0","0","1","0","20","0","3","0","15","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023530100","Census Tract 5301, Plymouth County, Massachusetts","4447","218","4229","4002","3696","168","19","59","0","60","227","210","25","41","19","3","92","0","1","0","24","0","0","2","2","0","1","13","5","0","0","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1400000US25023530200","Census Tract 5302, Plymouth County, Massachusetts","3983","140","3843","3463","3149","98","13","37","0","166","380","344","36","57","15","3","173","1","1","0","56","1","0","1","0","0","0","35","9","1","0","24","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US25023530300","Census Tract 5303, Plymouth County, Massachusetts","4118","146","3972","3747","3533","68","3","54","0","89","225","201","30","37","21","0","90","3","0","0","17","0","0","0","1","2","0","19","2","1","0","11","1","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","5","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023530400","Census Tract 5304, Plymouth County, Massachusetts","5913","119","5794","5572","5394","49","6","74","2","47","222","212","34","38","20","1","91","5","0","0","19","1","0","2","0","1","0","9","1","0","0","4","0","0","1","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023530500","Census Tract 5305, Plymouth County, Massachusetts","5744","126","5618","5311","5048","90","16","80","0","77","307","296","51","42","29","4","136","4","0","0","28","0","0","1","0","1","0","10","4","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US25023530600","Census Tract 5306, Plymouth County, Massachusetts","6456","337","6119","5893","5368","329","1","56","3","136","226","208","25","58","24","2","89","0","3","0","5","0","0","0","2","0","0","13","1","3","0","6","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023530700","Census Tract 5307, Plymouth County, Massachusetts","5947","123","5824","5667","5502","55","8","76","0","26","157","145","17","14","30","2","70","0","1","0","9","0","0","2","0","0","0","12","0","0","0","8","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023530801","Census Tract 5308.01, Plymouth County, Massachusetts","6209","127","6082","5887","5754","29","8","65","0","31","195","178","15","55","25","2","73","0","1","0","4","0","0","1","2","0","0","14","1","1","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023530802","Census Tract 5308.02, Plymouth County, Massachusetts","4634","73","4561","4327","4223","41","3","25","0","35","234","214","21","50","28","1","85","4","1","0","20","0","0","0","0","4","0","18","3","0","0","12","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023530902","Census Tract 5309.02, Plymouth County, Massachusetts","4512","90","4422","4236","4123","38","7","41","0","27","186","165","32","28","22","7","57","1","0","1","17","0","0","0","0","0","0","19","7","4","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023530903","Census Tract 5309.03, Plymouth County, Massachusetts","5998","190","5808","5556","5313","97","4","93","0","49","252","241","44","51","37","0","92","0","0","0","16","0","0","0","0","1","0","8","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US25023530904","Census Tract 5309.04, Plymouth County, Massachusetts","3256","104","3152","2995","2909","27","18","19","0","22","157","137","23","30","17","5","43","2","2","1","14","0","0","0","0","0","0","19","5","2","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023540101","Census Tract 5401.01, Plymouth County, Massachusetts","4435","118","4317","4113","3952","68","4","56","1","32","204","186","38","43","23","5","61","1","0","0","13","0","0","1","0","1","0","18","0","1","1","13","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023540102","Census Tract 5401.02, Plymouth County, Massachusetts","2642","59","2583","2490","2441","13","0","24","1","11","93","91","2","31","13","0","41","0","0","0","4","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023540103","Census Tract 5401.03, Plymouth County, Massachusetts","4446","80","4366","4234","4120","20","2","64","0","28","132","126","10","43","34","2","34","1","1","0","1","0","0","0","0","0","0","5","1","1","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023541100","Census Tract 5411, Plymouth County, Massachusetts","5717","94","5623","5404","5288","37","5","30","0","44","219","179","15","39","18","0","64","0","3","0","36","0","0","0","1","3","0","37","5","1","0","26","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023542101","Census Tract 5421.01, Plymouth County, Massachusetts","7354","134","7220","6913","6667","100","5","58","2","81","307","273","40","62","33","0","113","4","0","2","19","0","0","0","0","0","0","32","4","0","0","24","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023542102","Census Tract 5421.02, Plymouth County, Massachusetts","2659","48","2611","2494","2413","56","4","9","0","12","117","108","12","28","17","0","38","0","0","0","12","0","0","0","0","1","0","9","4","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023542200","Census Tract 5422, Plymouth County, Massachusetts","6311","154","6157","5871","5686","85","6","32","0","62","286","253","33","42","31","3","107","2","2","0","31","0","0","1","0","0","1","30","4","4","0","17","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
"1400000US25023542301","Census Tract 5423.01, Plymouth County, Massachusetts","3586","97","3489","3310","3156","90","13","34","2","15","179","167","34","37","21","0","58","0","0","0","17","0","0","0","0","0","0","12","0","0","0","8","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023542302","Census Tract 5423.02, Plymouth County, Massachusetts","4335","164","4171","3950","3679","130","10","81","0","50","221","202","45","35","16","2","75","2","3","1","21","0","0","2","0","0","0","18","2","0","0","12","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023543100","Census Tract 5431, Plymouth County, Massachusetts","2930","37","2893","2814","2755","21","10","13","2","13","79","71","6","27","9","1","25","2","0","0","1","0","0","0","0","0","0","6","0","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1400000US25023544100","Census Tract 5441, Plymouth County, Massachusetts","5570","102","5468","5214","5048","63","8","43","0","52","254","231","31","63","22","0","80","0","1","0","33","0","0","0","0","1","0","22","4","0","0","13","0","0","0","0","1","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US25023544200","Census Tract 5442, Plymouth County, Massachusetts","6075","131","5944","5686","5549","41","7","29","2","58","258","243","22","83","28","0","91","0","0","0","14","0","0","2","0","3","0","15","0","0","0","9","0","0","1","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023545100","Census Tract 5451, Plymouth County, Massachusetts","6844","184","6660","6007","5605","155","21","46","0","180","653","576","75","84","31","0","263","9","3","1","108","1","0","0","1","0","0","72","3","0","1","52","1","0","2","0","2","0","0","0","7","0","3","1","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023545200","Census Tract 5452, Plymouth County, Massachusetts","6478","276","6202","5606","5182","147","25","57","2","193","596","537","56","88","23","2","210","9","5","0","131","0","0","11","0","0","2","56","3","4","0","39","0","0","5","2","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023545300","Census Tract 5453, Plymouth County, Massachusetts","4463","126","4337","3970","3650","105","24","46","1","144","367","292","41","38","17","3","67","10","3","1","107","1","0","4","0","0","0","71","6","1","0","55","0","0","1","0","0","0","0","0","1","0","3","4","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US25023545400","Census Tract 5454, Plymouth County, Massachusetts","5518","155","5363","4975","4606","148","27","61","0","133","388","346","55","68","23","3","135","8","2","0","45","0","0","6","1","0","0","34","5","1","0","21","0","0","4","0","0","0","0","1","1","0","1","0","0","0","0","0","7","2","0","4","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US25023560100","Census Tract 5601, Plymouth County, Massachusetts","6508","149","6359","6113","5956","25","17","55","4","56","246","216","29","46","19","0","86","3","0","0","26","0","0","6","0","1","0","26","1","1","0","21","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023561100","Census Tract 5611, Plymouth County, Massachusetts","5347","225","5122","4840","4558","83","14","73","0","112","282","264","21","26","28","2","92","2","4","0","83","0","0","3","0","3","0","17","3","0","0","12","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023561400","Census Tract 5614, Plymouth County, Massachusetts","6225","212","6013","5735","5144","426","5","96","1","63","278","253","42","27","25","0","111","9","0","0","36","0","0","2","0","0","1","24","4","4","0","13","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US25023980200","Census Tract 9802, Plymouth County, Massachusetts","1575","311","1264","1230","826","347","22","12","0","23","34","33","14","5","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023980300","Census Tract 9803, Plymouth County, Massachusetts","2820","187","2633","2545","2039","408","0","67","0","31","88","85","54","2","18","0","2","0","3","0","2","0","0","1","0","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25023990003","Census Tract 9900.03, Plymouth County, Massachusetts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000101","Census Tract 1.01, Suffolk County, Massachusetts","1876","183","1693","1614","1211","83","7","274","0","39","79","75","8","5","21","0","27","0","8","0","4","0","0","0","1","1","0","4","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000102","Census Tract 1.02, Suffolk County, Massachusetts","3714","554","3160","2933","1565","298","8","883","2","177","227","223","32","7","37","0","111","4","11","0","10","5","0","6","0","0","0","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000201","Census Tract 2.01, Suffolk County, Massachusetts","3953","422","3531","3373","2712","138","1","421","0","101","158","146","29","17","32","0","48","1","0","0","11","1","0","0","4","3","0","12","6","2","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000202","Census Tract 2.02, Suffolk County, Massachusetts","4148","778","3370","3216","2394","221","1","536","0","64","154","152","25","12","35","4","48","7","0","1","15","1","0","2","0","2","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000301","Census Tract 3.01, Suffolk County, Massachusetts","3136","265","2871","2772","2218","120","0","403","1","30","99","96","31","4","21","0","28","2","5","0","5","0","0","0","0","0","0","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000302","Census Tract 3.02, Suffolk County, Massachusetts","3072","233","2839","2718","2022","91","0","550","3","52","121","116","26","9","31","0","34","2","2","0","8","0","0","0","0","4","0","5","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000401","Census Tract 4.01, Suffolk County, Massachusetts","5853","445","5408","5186","3717","177","6","1242","2","42","222","208","35","19","75","0","57","3","7","1","10","0","0","0","0","0","1","14","5","4","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000402","Census Tract 4.02, Suffolk County, Massachusetts","3644","220","3424","3290","2526","93","4","610","0","57","134","128","19","11","55","1","34","3","0","0","0","3","0","0","2","0","0","5","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000502","Census Tract 5.02, Suffolk County, Massachusetts","6986","531","6455","6274","5158","343","27","690","22","34","181","178","77","15","31","0","41","0","1","0","10","2","0","0","0","1","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000503","Census Tract 5.03, Suffolk County, Massachusetts","2418","212","2206","2105","1621","82","7","381","0","14","101","97","16","15","38","0","22","1","1","0","1","1","0","0","2","0","0","3","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US25025000505","Census Tract 5.05, Suffolk County, Massachusetts","2196","243","1953","1876","1383","142","0","328","0","23","77","73","18","8","13","1","26","0","0","0","5","0","0","0","0","2","0","4","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000506","Census Tract 5.06, Suffolk County, Massachusetts","2895","207","2688","2576","2000","75","6","477","0","18","112","107","14","14","49","0","20","0","4","1","4","0","0","0","0","1","0","5","0","0","0","2","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000601","Census Tract 6.01, Suffolk County, Massachusetts","3758","402","3356","3165","2333","93","3","686","1","49","191","173","17","6","55","3","77","1","3","0","11","0","0","0","0","0","0","18","3","5","0","2","0","0","0","5","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000603","Census Tract 6.03, Suffolk County, Massachusetts","1757","445","1312","1227","401","396","0","420","0","10","85","71","20","8","8","0","13","9","0","0","9","0","0","0","1","3","0","14","3","1","0","3","0","0","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000604","Census Tract 6.04, Suffolk County, Massachusetts","2591","361","2230","2090","1377","110","1","550","1","51","140","128","18","22","37","3","26","2","4","0","13","0","0","0","2","1","0","11","6","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US25025000701","Census Tract 7.01, Suffolk County, Massachusetts","4517","419","4098","3884","2644","145","3","1045","0","47","214","201","24","18","82","1","48","3","3","0","20","0","0","0","0","2","0","13","0","3","0","7","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000703","Census Tract 7.03, Suffolk County, Massachusetts","2442","248","2194","2093","1250","99","3","726","0","15","101","98","19","7","55","0","17","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000704","Census Tract 7.04, Suffolk County, Massachusetts","5312","699","4613","4407","2669","287","2","1387","4","58","206","201","47","12","82","0","42","4","2","0","10","0","0","1","0","1","0","5","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000804","Census Tract 8.04, Suffolk County, Massachusetts","3813","818","2995","2781","1661","217","5","824","4","70","214","193","19","9","48","0","82","1","0","0","22","0","0","0","3","9","0","20","7","2","0","6","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000805","Census Tract 8.05, Suffolk County, Massachusetts","4616","532","4084","3875","2194","176","4","1437","0","64","209","196","42","4","72","0","52","2","5","0","6","0","0","0","1","12","0","12","5","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025000806","Census Tract 8.06, Suffolk County, Massachusetts","1972","208","1764","1643","949","150","0","530","4","10","121","116","20","4","47","2","27","2","2","1","4","0","0","0","2","5","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
